id,make,model,year,engine_cc,mileage_km,city,body_type,transmission,fuel_type,price_pkr,color,registered,num_owners
43040,Suzuki,Civic,2008,660,30158,Multan,Sedan,Automatic,Petrol,4553122,Grey,t,2
43042,Suzuki,Alto,2017,1800,68732,Karachi,SUV,Automatic,Diesel,2831586,Brown,t,1
43043,Mitsubishi,Tucson,2008,1600,68419,Faisalabad,Crossover,Automatic,CNG,3592107,Blue,t,3
43047,Toyota,City,2005,2400,7917,Karachi,SUV,Manual,Hybrid,1245535,Red,f,2
43049,Toyota,Alto,2021,1800,84581,Peshawar,SUV,Manual,Petrol,3352144,Black,t,4
43050,Daihatsu,City,2010,2400,14500,Faisalabad,MPV,Manual,Diesel,1491685,Brown,t,1
43051,Kia,City,2006,2400,143542,Multan,SUV,Manual,CNG,615817,Green,t,3
43053,Suzuki,Tucson,2013,2400,7219,Karachi,Crossover,Automatic,Hybrid,1017160,White,t,3
43054,Daihatsu,Cultus,2014,1600,86890,Faisalabad,Pickup,Automatic,Diesel,4573626,Red,t,2
43055,Mitsubishi,Alto,2017,660,139162,Lahore,SUV,Automatic,Petrol,1356103,Blue,t,3
43056,Kia,Civic,2023,2000,6354,Multan,MPV,Automatic,Petrol,1786599,Blue,t,3
43057,Daihatsu,Alto,2016,800,66376,Karachi,MPV,Manual,CNG,4690682,Red,t,2
43058,Toyota,Sportage,2012,1800,79798,Lahore,Crossover,Automatic,Hybrid,2159730,Grey,t,4
43060,Suzuki,Cultus,2011,1300,78783,Islamabad,Sedan,Manual,Petrol,2613779,Black,t,1
43061,Kia,City,2006,2400,89915,Multan,SUV,Automatic,Diesel,1425734,Brown,t,4
43063,Suzuki,Mira,2008,1800,89406,Multan,SUV,Automatic,Petrol,2460043,Silver,t,2
43064,Kia,Corolla,2016,660,29387,Lahore,MPV,Automatic,Diesel,3335866,Red,t,1
43065,Daihatsu,Sportage,2006,1800,132556,Peshawar,Pickup,Manual,Diesel,3901786,Red,t,1
43066,Honda,City,2014,800,33435,Multan,Sedan,Automatic,Diesel,4631268,Black,t,3
43068,Hyundai,City,2021,1500,22525,Multan,SUV,Automatic,Petrol,2819727,Blue,t,2
43069,Mitsubishi,Tucson,2006,1300,83816,Multan,Sedan,Manual,Petrol,4042033,Blue,t,3
43070,Kia,Alto,2007,800,157891,Lahore,Sedan,Automatic,Petrol,1113097,Silver,t,4
43071,Toyota,Mira,2018,1300,177113,Faisalabad,Pickup,Manual,Diesel,3600815,Brown,t,1
43072,Toyota,Cultus,2022,800,161593,Faisalabad,MPV,Automatic,Petrol,1574107,Blue,f,3
43074,Suzuki,Cultus,2022,1800,143055,Quetta,Hatchback,Manual,Petrol,902350,Black,t,2
43079,Suzuki,Civic,2022,1600,176542,Faisalabad,Crossover,Manual,CNG,4170106,Black,t,2
43080,Daihatsu,Lancer,2020,1800,119290,Karachi,MPV,Manual,Diesel,3938525,Grey,t,3
43082,Toyota,Cultus,2009,1600,53075,Quetta,Hatchback,Manual,Petrol,3985692,White,f,2
43087,Hyundai,Cultus,2012,1600,47061,Quetta,MPV,Manual,Petrol,2385014,Blue,t,2
43089,Kia,City,2020,1600,175777,Multan,MPV,Automatic,CNG,4249280,Blue,t,4
43091,Kia,Cultus,2016,2400,69411,Faisalabad,Pickup,Manual,Diesel,4097654,Silver,t,1
43092,Honda,Alto,2005,2400,16670,Faisalabad,MPV,Automatic,Diesel,2544376,Black,t,4
43093,Hyundai,Corolla,2008,800,110209,Quetta,SUV,Manual,Hybrid,4652816,Green,t,2
43095,Honda,Lancer,2005,2400,107133,Karachi,Sedan,Automatic,Petrol,4683437,Blue,t,4
43097,Mitsubishi,Corolla,2019,1600,85407,Quetta,Sedan,Automatic,CNG,3492154,Red,t,3
43101,Mitsubishi,Cultus,2017,2000,151732,Karachi,Sedan,Manual,Diesel,2477862,Brown,t,4
43103,Suzuki,Mira,2019,660,112763,Karachi,Sedan,Automatic,CNG,4133197,Grey,t,2
43105,Kia,Lancer,2008,2000,88623,Peshawar,MPV,Automatic,Diesel,2345869,Black,t,3
43106,Suzuki,Corolla,2012,2000,202701,Multan,Sedan,Automatic,Hybrid,2190636,White,f,3
43107,Mitsubishi,City,2023,1600,159885,Peshawar,Pickup,Manual,Petrol,3268463,Grey,t,4
43108,Toyota,Sportage,2007,1300,35447,Peshawar,Sedan,Automatic,Petrol,846073,Brown,t,1
43041,Honda,Lancer,2015,1600,,Multan,MPV,Automatic,CNG,4528828,Red,t,1
43044,Toyota,Alto,2021,2400,,Multan,MPV,Manual,CNG,722166,Brown,t,4
43067,Mitsubishi,Sportage,2022,1600,,Lahore,MPV,Manual,Diesel,2779610,Silver,t,1
43076,Mitsubishi,Lancer,2005,1300,,Faisalabad,Hatchback,Automatic,Hybrid,4327186,White,t,2
43062,Honda,Cultus,2015,800,88503,,Pickup,Manual,Petrol,637393,Red,t,4
43073,Suzuki,Corolla,2018,1500,5579,,SUV,Automatic,CNG,1655047,Blue,t,4
43096,Hyundai,Cultus,2007,1300,60771,,Crossover,Manual,CNG,4468739,Blue,t,4
43102,Honda,Corolla,2016,2400,95113,,Crossover,Automatic,CNG,1996965,Green,t,1
43048,Mitsubishi,Alto,1950,1300,86469,Multan,SUV,Manual,CNG,715372,White,t,4
43075,Toyota,Cultus,1950,800,195961,Quetta,Hatchback,Manual,Petrol,3983427,Blue,t,4
43099,Honda,Sportage,2099,800,124245,Faisalabad,Sedan,Manual,Petrol,3899287,Green,t,2
43084,Toyota,Corolla,2013,1500,14859,Karachi,Pickup,Manual,Diesel,-2353137,Red,t,1
43090,Mitsubishi,Cultus,2019,1800,157088,Lahore,Sedan,Manual,Petrol,-3583748,Brown,t,4
43104,Hyundai,Sportage,2012,1000,191760,Peshawar,Crossover,Manual,CNG,-4080124,Red,f,4
43046,Suzuki,Alto,2011,29848,70956,Peshawar,Sedan,Automatic,Petrol,4870372,Black,t,3
43081,Toyota,Lancer,2012,39715,111158,Quetta,Crossover,Automatic,Petrol,4235869,Green,t,2
43088,Mitsubishi,Civic,2005,11103,164644,Lahore,MPV,Manual,Diesel,749514,Brown,t,4
43100,Daihatsu,Lancer,2009,800,40955,Karachi,Crossover,autmatic,CNG,1871669,Silver,t,4
43045,Kia,Lancer,2015,1600,192582,Faisalabad,Sedan,Automatic,PETROL,668538,Grey,t,2
43059,Daihatsu,Alto,2014,800,49911,Peshawar,Crossover,Automatic,Gazoline,1294106,Brown,t,1
43083,Kia,Alto,2021,660,18997,Peshawar,Pickup,Automatic,Gazoline,715356,Black,t,4
43085,Kia,City,2005,660,140541,Islamabad,Pickup,Manual,Gas,2020824,Blue,t,1
43109,Toyota,Sportage,2018,1500,194515,Peshawar,Crossover,Automatic,CNG,2744640,Red,t,1
43110,Kia,Corolla,2009,1800,119428,Multan,Crossover,Manual,Petrol,1187688,Red,t,3
43113,Kia,Tucson,2021,1000,57496,Peshawar,Hatchback,Manual,CNG,3613379,Brown,t,3
43114,Kia,Mira,2020,1600,67220,Peshawar,Hatchback,Manual,CNG,4221237,Brown,t,2
43118,Kia,Sportage,2018,1800,20698,Karachi,MPV,Automatic,Diesel,4962215,Grey,f,1
43119,Kia,Corolla,2008,1300,192078,Karachi,SUV,Manual,CNG,1478960,Grey,f,3
43121,Suzuki,Cultus,2011,1800,174107,Faisalabad,Sedan,Manual,Petrol,3701796,Blue,t,2
43122,Daihatsu,Sportage,2009,2400,42771,Islamabad,Hatchback,Automatic,CNG,1722726,Green,t,1
43128,Toyota,Cultus,2023,660,146254,Peshawar,MPV,Automatic,Petrol,4724238,Grey,f,3
43130,Mitsubishi,Mira,2005,1500,37991,Multan,SUV,Automatic,Petrol,3132547,Grey,f,1
43132,Suzuki,Lancer,2005,2000,16286,Faisalabad,MPV,Manual,CNG,2991066,White,t,1
43133,Toyota,Corolla,2008,800,182915,Multan,SUV,Manual,Petrol,1564615,Black,t,1
43134,Mitsubishi,Sportage,2020,2000,76433,Quetta,Crossover,Manual,CNG,1959179,Green,t,4
43136,Kia,Corolla,2019,800,43567,Faisalabad,Hatchback,Automatic,Hybrid,1784863,White,t,2
43138,Kia,Cultus,2014,1800,63363,Quetta,SUV,Manual,CNG,713583,Red,t,2
43139,Honda,Cultus,2022,660,89919,Quetta,Pickup,Automatic,Diesel,2465247,Brown,f,3
43140,Kia,Sportage,2006,1300,199020,Faisalabad,Pickup,Manual,Hybrid,4975655,White,t,2
43141,Hyundai,City,2021,1300,25850,Faisalabad,SUV,Automatic,CNG,3319965,Red,t,1
43142,Daihatsu,Cultus,2010,800,133039,Peshawar,Pickup,Automatic,Diesel,991500,Brown,t,2
43143,Honda,Alto,2015,660,122171,Islamabad,Pickup,Manual,Petrol,3894214,Silver,t,3
43146,Mitsubishi,Tucson,2023,2400,78883,Peshawar,SUV,Manual,Petrol,4852417,Silver,t,4
43147,Daihatsu,Alto,2008,660,10980,Peshawar,Sedan,Manual,Hybrid,2919799,Silver,t,1
43148,Hyundai,Lancer,2022,1600,20878,Quetta,Sedan,Automatic,Hybrid,1417500,Black,t,2
43150,Daihatsu,City,2013,2000,192908,Multan,Hatchback,Manual,Petrol,4970904,Silver,t,1
43151,Hyundai,Alto,2013,2400,20761,Islamabad,Crossover,Automatic,CNG,2533394,Green,t,2
43152,Daihatsu,Corolla,2023,660,166743,Multan,Sedan,Automatic,CNG,2608788,Blue,t,4
43154,Toyota,Alto,2015,1300,153979,Islamabad,Hatchback,Automatic,CNG,3942226,Green,t,4
43155,Daihatsu,Civic,2023,1300,191665,Multan,Pickup,Manual,CNG,646826,Black,t,2
43156,Toyota,Sportage,2022,2000,136374,Faisalabad,MPV,Manual,CNG,4690408,Brown,t,1
43157,Hyundai,Alto,2023,1600,8667,Islamabad,MPV,Automatic,CNG,4252327,Red,t,2
43158,Suzuki,Sportage,2019,1800,195889,Lahore,Sedan,Automatic,Petrol,4031185,Green,t,3
43159,Honda,Tucson,2017,2000,119736,Islamabad,Sedan,Manual,Hybrid,2583572,Grey,t,4
43160,Honda,Sportage,2012,1300,159760,Islamabad,SUV,Automatic,Hybrid,966572,Grey,t,2
43162,Toyota,City,2006,2000,118889,Islamabad,SUV,Manual,Hybrid,4595105,Brown,t,4
43163,Hyundai,City,2020,1500,6193,Faisalabad,Sedan,Manual,Diesel,2112022,Brown,t,3
43164,Kia,Cultus,2008,2000,23756,Karachi,Crossover,Manual,Diesel,1852816,Brown,t,4
43165,Hyundai,Corolla,2020,660,160867,Lahore,Sedan,Manual,Petrol,872519,Blue,f,3
43167,Mitsubishi,Lancer,2005,800,89017,Quetta,Sedan,Automatic,CNG,2035922,Silver,f,1
43171,Suzuki,Cultus,2011,2000,59639,Peshawar,SUV,Manual,Diesel,1323014,White,t,3
43172,Honda,Cultus,2005,800,72162,Faisalabad,Sedan,Manual,Hybrid,4337642,Silver,t,1
43173,Daihatsu,Civic,2006,660,147793,Islamabad,Pickup,Automatic,Petrol,3806929,Black,t,3
43175,Honda,Corolla,2022,660,181206,Faisalabad,Hatchback,Automatic,Hybrid,4458215,Black,t,3
43177,Toyota,Cultus,2017,800,162125,Lahore,MPV,Automatic,Hybrid,4196918,Green,t,4
43178,Suzuki,Tucson,2021,1300,99724,Peshawar,MPV,Automatic,CNG,948643,Black,t,3
43144,Kia,Lancer,2005,31956,119459,Islamabad,SUV,Automatic,Hybrid,3941375,Green,t,3
43168,Kia,Civic,2009,1000,91846,,Hatchback,Manual,Diesel,4061758,Blue,t,2
43127,Kia,Mira,1800,1800,188615,Faisalabad,Crossover,Manual,Hybrid,2007646,Red,t,3
43131,Kia,Cultus,2035,1500,,Faisalabad,SUV,Manual,CNG,4158326,Black,t,1
43115,Honda,Mira,2011,2400,48543,Islamabad,MPV,Automatic,Hybrid,-3327104,Grey,t,2
43120,Daihatsu,Alto,2006,800,71405,Lahore,MPV,Automatic,CNG,-1346089,Green,t,3
43126,Mitsubishi,Mira,2008,2400,179953,Peshawar,Hatchback,Automatic,Hybrid,-4012552,Blue,t,1
43166,Mitsubishi,Lancer,2006,1800,147782,Faisalabad,Hatchback,MANUAL ,Diesel,3137385,Grey,t,3
43170,Hyundai,Mira,2007,1500,176970,Peshawar,Hatchback,autmatic,Petrol,1872290,Black,t,1
43117,Kia,City,2010,1000,155621,Multan,SUV,Manual,PETROL,2600123,White,t,4
43149,Suzuki,City,2007,1000,,Lahore,SUV,Automatic,PETROL,3943699,Blue,t,2
43135,Kia,City,2006,800,70864,Karachi,SUV,MANUAL ,Gas,2407715,Red,t,2
43179,Hyundai,Tucson,2010,2000,130833,Karachi,Crossover,Automatic,Hybrid,1902970,White,f,2
43180,Hyundai,City,2006,1800,7022,Quetta,MPV,Automatic,Hybrid,1378843,Grey,t,3
43181,Mitsubishi,Sportage,2012,1600,152885,Islamabad,Crossover,Manual,Diesel,3504693,Green,t,4
43184,Mitsubishi,Tucson,2013,1000,114877,Islamabad,Crossover,Automatic,CNG,1805185,Green,t,2
43186,Daihatsu,Civic,2008,660,111991,Peshawar,MPV,Automatic,Hybrid,3038855,Grey,t,2
43187,Honda,Lancer,2014,1500,117068,Peshawar,Pickup,Automatic,Petrol,1379349,Green,t,3
43188,Kia,Tucson,2019,1300,153668,Multan,Hatchback,Manual,CNG,2596518,Red,t,3
43189,Daihatsu,Sportage,2022,660,138889,Quetta,Pickup,Automatic,Diesel,1666561,Black,t,3
43190,Honda,Lancer,2012,1500,37048,Islamabad,Pickup,Manual,Diesel,1533591,Red,t,4
43191,Honda,Cultus,2010,2400,171352,Peshawar,SUV,Automatic,Hybrid,1515993,Blue,t,3
43192,Daihatsu,Alto,2007,2400,30751,Quetta,Sedan,Automatic,Diesel,4548437,Grey,t,1
43195,Kia,City,2013,2400,187798,Peshawar,Crossover,Manual,Diesel,1987648,Blue,t,1
43196,Daihatsu,Civic,2005,660,175938,Karachi,Sedan,Automatic,Hybrid,2271047,Brown,t,2
43197,Daihatsu,Corolla,2021,2000,93893,Lahore,SUV,Manual,Hybrid,837124,Black,t,3
43198,Suzuki,Alto,2006,2400,76014,Lahore,MPV,Automatic,CNG,2195841,Black,t,4
43200,Kia,Cultus,2010,1300,163039,Islamabad,Sedan,Manual,Petrol,2839091,Black,t,4
43201,Toyota,Tucson,2006,800,99988,Quetta,MPV,Automatic,CNG,935983,Brown,t,4
43202,Kia,Alto,2021,1800,182203,Quetta,Hatchback,Automatic,Diesel,4336986,Blue,t,4
43203,Suzuki,Sportage,2007,2400,177454,Quetta,Crossover,Automatic,Hybrid,2648832,Black,t,2
43207,Daihatsu,City,2019,2400,22868,Islamabad,Hatchback,Manual,Diesel,3990203,Black,t,1
43209,Hyundai,Mira,2008,1300,105839,Peshawar,Hatchback,Manual,CNG,4805246,White,t,4
43210,Daihatsu,Civic,2018,2000,152605,Karachi,Sedan,Manual,Hybrid,3806058,Silver,t,2
43213,Toyota,Alto,2021,1600,140002,Quetta,Crossover,Manual,CNG,805391,Black,t,4
43214,Daihatsu,Lancer,2016,1300,166145,Multan,Pickup,Automatic,Petrol,3156895,Black,t,4
43217,Hyundai,City,2016,2000,164029,Peshawar,SUV,Automatic,Petrol,3052639,Green,t,3
43218,Suzuki,City,2023,1300,172008,Islamabad,Sedan,Manual,Hybrid,886534,Blue,t,3
43220,Honda,Tucson,2019,2000,15014,Multan,Hatchback,Manual,Diesel,3723466,Black,t,3
43221,Suzuki,City,2016,800,66132,Islamabad,Crossover,Manual,Petrol,1577188,White,t,4
43222,Mitsubishi,Lancer,2017,2400,195551,Karachi,Sedan,Manual,Diesel,4328690,Black,t,3
43224,Suzuki,Sportage,2013,2400,199309,Faisalabad,MPV,Automatic,Hybrid,4597280,White,t,2
43225,Mitsubishi,Corolla,2008,1500,175016,Quetta,SUV,Manual,Petrol,2267896,Silver,t,4
43226,Hyundai,Corolla,2010,800,187915,Karachi,Crossover,Manual,Hybrid,871708,Blue,t,1
43228,Mitsubishi,Sportage,2007,1300,80586,Peshawar,Hatchback,Automatic,Hybrid,2799716,Blue,t,2
43229,Honda,City,2021,800,45059,Karachi,Sedan,Manual,CNG,3555542,Grey,t,1
43230,Suzuki,Lancer,2016,1000,38401,Peshawar,MPV,Automatic,Hybrid,2051109,Black,t,4
43232,Kia,Tucson,2017,1000,161456,Multan,Crossover,Manual,CNG,4769599,Silver,f,3
43233,Mitsubishi,Sportage,2007,1500,197512,Peshawar,SUV,Manual,CNG,4116355,White,t,1
43234,Mitsubishi,Sportage,2015,2400,147520,Islamabad,Hatchback,Manual,Diesel,2466745,Silver,t,3
43235,Toyota,Sportage,2015,1600,30905,Karachi,Crossover,Automatic,Diesel,1818047,Blue,f,4
43236,Kia,Alto,2022,2000,145908,Multan,MPV,Manual,Diesel,838550,White,t,1
43237,Mitsubishi,Corolla,2005,660,168315,Lahore,SUV,Automatic,CNG,3202935,Green,t,4
43238,Kia,Alto,2010,1800,199976,Multan,SUV,Manual,Hybrid,1449770,Brown,t,4
43239,Daihatsu,Cultus,2016,1800,33335,Peshawar,Crossover,Manual,Diesel,3066350,Black,t,1
43240,Hyundai,Cultus,2005,2000,30610,Karachi,Sedan,Automatic,Diesel,3857762,Blue,f,1
43241,Daihatsu,Corolla,2014,1300,24637,Multan,MPV,Automatic,Petrol,2349323,Brown,t,1
43242,Hyundai,Lancer,2010,660,167334,Karachi,Pickup,Automatic,CNG,4414356,Red,t,1
43245,Daihatsu,City,2021,800,25061,Karachi,SUV,Automatic,Petrol,4773586,Red,t,1
43246,Kia,Sportage,2006,2000,199402,Karachi,Pickup,Manual,Hybrid,4179779,White,t,3
43247,Kia,Civic,2009,1500,195106,Peshawar,SUV,Manual,Diesel,2432237,Black,t,4
43183,Toyota,Corolla,2016,1300,202244,Quetta,SUV,Manual,deisel,4055759,Red,t,3
43199,Kia,City,2022,2000,,Lahore,Crossover,Automatic,Diesel,3639402,Silver,f,2
43211,Suzuki,Civic,2023,1000,123806,,Hatchback,Automatic,Petrol,4274251,Brown,t,4
43185,Honda,City,2012,1800,146399,Faisalabad,Pickup,Automatic,Petrol,-2234160,Red,f,4
43223,Suzuki,Alto,1950,1000,70100,Islamabad,MPV,Manual,Petrol,1472752,Red,f,2
43244,Kia,Mira,2035,1300,83521,,Sedan,Manual,Diesel,1243726,White,t,4
43227,Daihatsu,Lancer,2012,46485,202519,Karachi,Crossover,Manual,CNG,1867099,Green,t,2
43182,Daihatsu,City,2018,1300,139815,Karachi,MPV,MANUAL ,Diesel,2303498,Black,t,2
43193,Mitsubishi,Sportage,2022,1300,101265,Islamabad,Pickup,MANUAL ,Hybrid,2707064,Black,t,4
43204,Hyundai,Alto,2011,660,60814,Peshawar,Crossover,Manuall,Diesel,2692448,Red,t,3
43206,Daihatsu,Cultus,2017,1000,196507,Karachi,Hatchback,AUTO,Diesel,4094765,White,t,4
43212,Mitsubishi,Tucson,2006,1800,132804,Faisalabad,MPV,MANUAL ,Hybrid,2086040,Silver,f,4
43215,Daihatsu,Mira,2007,1000,193353,Multan,MPV,Manual,PETROL,4821110,Red,f,2
43249,Toyota,Lancer,2022,2400,129946,Multan,SUV,Automatic,CNG,2916857,Grey,t,3
43250,Honda,Sportage,2010,1500,39439,Islamabad,Pickup,Automatic,Hybrid,838231,Red,t,3
43251,Daihatsu,Mira,2008,1800,108885,Lahore,Hatchback,Automatic,Diesel,4514859,White,t,1
43252,Toyota,Corolla,2010,800,191220,Multan,SUV,Automatic,Hybrid,4902631,Brown,t,4
43253,Daihatsu,Civic,2010,1800,165733,Peshawar,Pickup,Manual,CNG,2909764,Brown,t,2
43254,Mitsubishi,Mira,2012,1800,148600,Multan,MPV,Manual,Hybrid,2283904,Green,t,1
43256,Kia,Mira,2010,2400,126374,Islamabad,Crossover,Manual,Diesel,552578,Silver,t,1
43257,Toyota,Civic,2010,1500,189545,Lahore,Crossover,Manual,Petrol,924582,Brown,t,3
43258,Daihatsu,Mira,2011,800,83445,Lahore,Hatchback,Manual,CNG,4634373,Silver,t,1
43259,Hyundai,Alto,2008,1000,189096,Lahore,MPV,Manual,CNG,3880578,White,t,2
43260,Toyota,Tucson,2021,2000,129598,Quetta,SUV,Automatic,Hybrid,4553643,Blue,t,1
43261,Toyota,Corolla,2009,1800,156627,Quetta,Sedan,Automatic,Hybrid,1229699,Blue,t,4
43264,Toyota,Lancer,2019,2400,65680,Multan,SUV,Automatic,CNG,4109588,Brown,t,1
43265,Honda,Lancer,2006,1800,93754,Karachi,Hatchback,Manual,Petrol,2558985,Silver,t,4
43266,Mitsubishi,City,2006,1800,123262,Quetta,SUV,Automatic,Diesel,1749761,Silver,t,4
43267,Hyundai,Cultus,2013,1300,94697,Quetta,Pickup,Manual,CNG,2466727,Green,t,4
43268,Suzuki,Tucson,2016,1300,114725,Peshawar,Sedan,Automatic,Petrol,2003503,Red,t,1
43269,Toyota,Civic,2010,1500,120147,Multan,Pickup,Manual,Diesel,1141891,Brown,t,1
43270,Mitsubishi,Tucson,2005,800,130263,Lahore,Sedan,Automatic,Petrol,2470635,Grey,t,4
43272,Daihatsu,Sportage,2010,660,160148,Multan,Hatchback,Automatic,CNG,1780978,Grey,t,1
43273,Honda,City,2015,1800,88733,Faisalabad,SUV,Automatic,CNG,4273410,Grey,t,1
43274,Suzuki,Tucson,2021,1600,149358,Faisalabad,Pickup,Automatic,CNG,1722421,Black,t,4
43275,Kia,Lancer,2007,1300,120280,Faisalabad,SUV,Manual,Petrol,1338596,White,t,2
43277,Daihatsu,Civic,2005,1800,45386,Peshawar,Pickup,Manual,CNG,685882,Silver,t,4
43278,Kia,Cultus,2016,1000,192061,Islamabad,Sedan,Automatic,Petrol,3569446,White,t,4
43279,Suzuki,Tucson,2011,1600,147404,Quetta,Hatchback,Manual,CNG,1141448,Black,t,2
43280,Mitsubishi,Corolla,2010,660,95018,Faisalabad,SUV,Automatic,Petrol,1272856,Red,f,3
43281,Toyota,Corolla,2023,1000,136918,Lahore,Sedan,Manual,Petrol,2783819,Red,f,1
43282,Daihatsu,Lancer,2009,2400,122570,Quetta,SUV,Automatic,Petrol,2996354,Grey,t,4
43283,Toyota,Mira,2011,1500,103044,Multan,Crossover,Automatic,Petrol,1931010,Red,t,3
43284,Honda,Alto,2011,1800,5263,Peshawar,Hatchback,Manual,Hybrid,777550,Blue,t,3
43285,Mitsubishi,Lancer,2023,2400,147974,Lahore,Hatchback,Automatic,Hybrid,3526463,Green,f,2
43288,Mitsubishi,Corolla,2013,1800,73030,Multan,MPV,Manual,CNG,3345112,White,t,1
43292,Suzuki,City,2011,1800,18198,Islamabad,SUV,Manual,CNG,2888995,Silver,t,1
43293,Daihatsu,Corolla,2005,1000,137201,Multan,Pickup,Manual,Diesel,1351987,Green,t,2
43294,Honda,Sportage,2007,1800,113947,Peshawar,MPV,Manual,Petrol,2329395,Green,f,4
43295,Toyota,Corolla,2021,1800,175382,Multan,Crossover,Automatic,CNG,1568276,White,t,2
43296,Honda,Civic,2017,1300,125831,Multan,Sedan,Manual,Hybrid,2517234,Brown,f,2
43297,Daihatsu,Sportage,2008,1300,49075,Faisalabad,Pickup,Automatic,Petrol,2551297,Grey,t,1
43298,Hyundai,Sportage,2013,2400,162769,Lahore,Crossover,Manual,Petrol,1478926,Green,t,1
43300,Honda,Civic,2016,660,11828,Karachi,Crossover,Manual,Hybrid,2795353,Red,t,2
43302,Hyundai,Cultus,2012,1500,135054,Quetta,Pickup,Automatic,Diesel,3904934,White,t,2
43303,Kia,Alto,2013,1500,90173,Peshawar,Hatchback,Automatic,Petrol,1724841,Brown,t,2
43304,Hyundai,Lancer,2010,800,180332,Lahore,Sedan,Manual,Hybrid,851437,Red,t,3
43306,Suzuki,Alto,2013,2000,107867,Karachi,MPV,Manual,Petrol,4128349,Red,t,1
43310,Honda,Cultus,2023,800,167793,Multan,MPV,Manual,Hybrid,1437024,Silver,t,4
43312,Suzuki,Corolla,2007,1000,187140,Quetta,Sedan,Manual,CNG,2296309,Red,t,1
43314,Honda,City,2022,1800,156894,Faisalabad,SUV,Manual,Petrol,2286382,Brown,t,1
43315,Kia,Corolla,2011,2400,154543,Faisalabad,Crossover,Manual,CNG,1129098,Red,t,1
43316,Mitsubishi,Lancer,2010,2000,149836,Faisalabad,Hatchback,Manual,Diesel,3406862,Grey,t,4
43248,Toyota,Corolla,2019,1600,,Multan,Crossover,Manual,Hybrid,2966336,Blue,t,2
43271,Hyundai,Lancer,2008,800,,Multan,MPV,Manual,CNG,4974443,Green,t,3
43290,Hyundai,Cultus,2016,2000,136407,Peshawar,Crossover,MANUAL ,CNG,4657122,Blue,t,4
43276,Kia,Tucson,2014,2000,78150,,Pickup,Manual,CNG,4789656,Grey,t,4
43255,Honda,Corolla,2035,1800,203023,Faisalabad,MPV,Automatic,CNG,4086944,Black,t,2
43308,Hyundai,Cultus,2099,1800,165188,Quetta,SUV,Automatic,Hybrid,4282078,White,f,3
43262,Kia,Tucson,2017,660,103387,Multan,Hatchback,Manual,Diesel,-3593844,Blue,t,4
43309,Mitsubishi,Cultus,2013,1500,172263,Quetta,SUV,Automatic,CNG,-2089969,Brown,t,2
43263,Kia,Civic,2006,32313,62636,Multan,MPV,Automatic,Hybrid,2547066,White,t,2
43301,Kia,Civic,2021,14757,41455,Islamabad,Sedan,Automatic,CNG,4773704,Silver,t,1
43313,Hyundai,Lancer,2017,1800,31572,Peshawar,MPV,Manual,PETROL,1946842,Brown,t,1
43291,Kia,Tucson,2005,660,179019,Multan,Hatchback,AUTO,Hybrid,2662043,Silver,t,1
43299,Hyundai,Alto,2008,2400,11005,Quetta,Hatchback,autmatic,Diesel,4988008,Silver,f,1
43307,Toyota,Tucson,2020,1000,8859,Quetta,Sedan,MANUAL ,Diesel,2520146,White,t,1
43318,Kia,Alto,2008,1000,196860,Lahore,Hatchback,Automatic,Hybrid,3028744,White,f,1
43319,Hyundai,Sportage,2017,800,125140,Islamabad,MPV,Manual,Hybrid,1139099,Red,t,2
43321,Kia,Corolla,2013,1300,167394,Faisalabad,MPV,Automatic,CNG,533264,White,t,2
43325,Hyundai,Mira,2015,1800,44683,Islamabad,Hatchback,Manual,CNG,4394287,Blue,t,4
43326,Toyota,Cultus,2021,2400,126998,Quetta,Hatchback,Manual,CNG,1278476,Silver,t,4
43328,Toyota,Mira,2020,800,93910,Multan,Pickup,Automatic,Petrol,3204359,Silver,t,3
43329,Hyundai,Lancer,2021,800,154229,Islamabad,Crossover,Manual,CNG,2273317,Grey,t,2
43330,Toyota,Corolla,2008,1800,137010,Lahore,Crossover,Manual,Diesel,3673216,Blue,t,4
43331,Daihatsu,Alto,2020,1600,81665,Lahore,Pickup,Manual,Petrol,2550833,Black,t,2
43333,Hyundai,Alto,2014,1500,127188,Islamabad,MPV,Automatic,Hybrid,4562002,Brown,t,4
43334,Kia,Lancer,2015,1300,173376,Peshawar,MPV,Automatic,Petrol,1917583,Silver,f,3
43335,Daihatsu,Tucson,2006,2000,163421,Multan,Crossover,Manual,Petrol,3089423,Black,t,4
43337,Hyundai,Lancer,2009,1500,14890,Karachi,Sedan,Automatic,Petrol,4674201,Brown,t,4
43338,Kia,Cultus,2006,1000,25184,Faisalabad,Sedan,Manual,Diesel,4140166,White,t,1
43339,Mitsubishi,Sportage,2019,1000,7098,Karachi,Crossover,Automatic,CNG,3419822,Grey,f,3
43340,Suzuki,Cultus,2019,1300,124759,Lahore,Sedan,Manual,Petrol,1137197,Brown,t,4
43342,Suzuki,Sportage,2014,800,140218,Islamabad,Crossover,Automatic,Petrol,3710068,Red,t,4
43343,Kia,Cultus,2021,1800,6523,Multan,Pickup,Manual,Diesel,1278487,Grey,t,1
43344,Daihatsu,City,2007,1600,113623,Quetta,SUV,Automatic,Hybrid,2566997,Grey,t,3
43345,Honda,Tucson,2020,1600,124544,Faisalabad,Crossover,Manual,Petrol,1925974,White,f,4
